"Column0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","CAS","smiles_new","InChI_new","SMILES"
"541-59-3","120.8714539","123.5414394","127.5903397","127.8623785","129.1225093","131.0875572","134.2161604","135.1483917","132.6951567","132.5215855","131.3391583","130.1000182","128.5728627","126.7575124","124.6027697","122.2188197","119.6310859","116.856293","113.2557682","109.8099359","106.5524709","103.2565149","99.87823039","96.47201218","93.04359455","89.64969964","86.22165139","82.78129415","79.42147969","76.10469756","72.83972242","69.64086832","66.55147434","63.43661321","60.44769477","57.54985608","54.75368924","52.01855074","49.38995963","46.86789257","37.73745168","34.66424784","31.9527112","29.60917039","27.66106308","26.16052025","25.17481136","24.92265944","25.79157803","26.64388105","27.83651597","24.29749193","23.05117147","21.89386325","20.83573644","19.88961825","19.08038344","18.21135372","17.71578608","16.93219184","16.47617903","16.16038237","15.58192327","15.96948305","16.01426732","15.20631524","15.13353467","15.36003202","15.03886072","14.84355525","14.78886169","14.68442508","14.60238339","14.53907888","14.48354374","14.43058905","14.39012435","14.34987899","14.3171308","14.29116918","14.26452616","14.25500612","14.24522734","14.23776966","14.23416282","14.2357261","14.24074147","14.25070817","14.25986931","14.27430901","14.28897577","14.3077662","14.32955142","14.35048523","14.37242906","14.39967832","14.42640321","14.45613235","14.4862195","14.51892906","541-59-3","[K+].[Ag+].O=C1[N-]C(=O)C=C1.O=C1[N-]C(=O)C=C1","InChI=1S/2C4H3NO2.Ag.K/c2*6-3-1-2-4(7)5-3;;/h2*1-2H,(H,5,6,7);;/q;;2*+1/p-2
","C1=CC(=O)N=C1[O-].C1=CC(=O)N=C1[O-].[Ag+].[K+]"
"542-92-7","167.6411559","175.5434837","181.3602011","185.043956","187.0247973","187.722524","187.484674","186.5399192","146.1193274","141.3676203","136.8363378","132.5294739","128.400064","124.4562081","120.6551146","117.0517631","113.5971519","110.3044576","107.1568707","104.1348629","101.2378808","98.48265097","95.86462533","93.32457576","90.91823638","88.61601252","86.39897438","84.29302611","82.28664398","80.33424945","78.48415075","76.71772072","75.03177105","73.39390108","71.82326316","70.32869659","68.90273591","67.51944541","66.21214445","64.92751583","63.7321342","62.54570203","61.43980673","60.35322896","59.33711496","58.333035","57.38725558","56.46515988","55.5896302","54.74032408","53.91621395","53.1396885","52.39472212","51.66058108","50.94991792","50.26926154","49.61691185","48.99076234","48.38619309","47.79942634","47.24267613","46.69926325","46.17698944","45.66791009","45.1739632","44.69429962","44.23351999","43.7884256","43.36784731","42.96331407","42.55254414","42.15674757","41.79298815","41.42856715","41.06506369","40.73359401","40.39565861","40.07497821","39.77375457","39.45771918","39.17628144","38.88996406","38.61145153","38.34252528","38.08512956","37.82909253","37.59089154","37.34336835","37.12363275","36.8883857","36.67971657","36.45435875","36.25653622","36.04945212","35.86238585","35.66544433","35.47296341","35.31140621","35.11981938","34.94268543","542-92-7","C1C=CC=C1","InChI=1S/C5H6/c1-2-4-5-3-1/h1-4H,5H2
","C1=CCC=C1"
"54290-41-4","42.11838292","40.06667327","37.7537129","35.50147357","33.24215916","31.17273671","29.13498437","27.24181356","25.46529874","23.78175182","22.28614168","20.29515428","18.95639924","17.69958212","16.54680472","15.50475559","14.52682394","13.65964629","12.85999362","12.10023122","11.43991642","10.80103955","10.24069588","9.713800786","9.225054106","8.777664677","8.361143032","7.976086084","7.616867084","7.289032364","6.976808265","6.694120025","6.430792481","6.17531777","5.942382785","5.737014361","5.537255124","5.342182173","5.164993025","4.999138908","4.836202787","4.692555113","4.554628314","4.420495964","4.300152161","4.18742603","4.075891179","3.974521379","3.881493637","3.781764939","3.700267858","3.599917056","3.531996621","3.459323365","3.383685713","3.316139115","3.251981127","3.190124827","3.13169152","3.074567256","3.021435089","2.968150975","2.918987933","2.872703529","2.82865548","2.789570224","2.744324184","2.703417354","2.66496968","2.633162087","2.595421419","2.563820126","2.530903877","2.49738864","2.469156268","2.442570812","2.41409143","2.392618687","2.362292462","2.335988827","2.313617277","2.294717702","2.272470738","2.246506663","2.227730547","2.205527995","2.194100472","2.173129389","2.154100129","2.136673229","2.118331428","2.102654526","2.088244659","2.075205319","2.057036883","2.048386103","2.026775043","2.019640476","2.011114417","1.990999326","54290-41-4","C=C1CC=CCC1=C","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-4H,1-2,5-6H2
","C=C1CC=CCC1=C"
"544-25-2","25.994681","41.76868529","54.86710998","64.72257041","75.05962081","83.98352058","92.06081924","98.87422773","104.9037741","109.7592161","113.2657565","116.2826198","118.7144714","120.4711541","121.0536977","121.416286","121.7542884","120.7153843","119.6620369","118.5250046","116.648826","114.7637637","112.6113174","61.66514884","55.54467373","49.73950352","44.25647319","39.11842749","34.29605673","29.84480642","25.72164413","21.98219461","18.62798706","15.68743141","13.20684361","11.24100017","9.92281383","9.800782528","10.02744012","10.55212818","10.75406576","11.33764783","11.22680873","12.01237923","12.34140098","12.94430743","13.17725281","13.90485005","22.25266074","22.08834175","23.81333858","23.56208964","22.8552933","22.45170454","22.08144227","21.74035414","21.12578109","20.57449087","20.0898206","19.58981181","18.96744287","18.49771552","18.04715976","17.66601744","17.09087511","16.54663758","16.14307031","15.34527149","14.82057325","14.50980884","14.09493344","13.81628925","13.56313571","13.50268683","13.69302574","13.43467742","13.15056502","13.0306048","12.9829882","12.87641962","12.7864916","12.70953604","12.63306094","12.55439797","12.4743432","12.39367983","12.3205006","12.24539632","12.15413837","12.07958091","12.01745032","11.94189174","11.87325718","11.81370984","11.75504465","11.69876411","11.65081597","11.59952714","11.55672228","11.51508311","544-25-2","C1C=CC=CC=C1","InChI=1S/C7H8/c1-2-4-6-7-5-3-1/h1-6H,7H2
","C1=CC=CCC=C1"
"55-21-0","26.68062314","12.97231557","9.606388668","8.387543496","4.882164815","4.866268084","4.367906264","3.358357041","3.45893325","3.305160757","2.424305244","2.845148567","2.441589624","1.987992016","2.60577086","1.773706729","1.919790399","2.081107275","1.440849617","1.909706967","1.657649483","1.413785671","1.647292991","1.404817827","1.365120645","1.406490986","1.32455454","1.281887731","1.285343541","1.284704358","1.113270212","1.140035287","1.283975972","0.998729094","1.079488429","1.253024054","0.940161407","1.00335374","1.195870244","0.946011258","0.925800202","1.093496711","0.938003591","0.87013952","0.983134857","0.988238949","0.872678456","0.924336186","0.900510279","0.925379996","0.840617406","0.851242087","0.846906704","0.847808783","0.867568104","0.788133905","0.820349113","0.871312401","0.831723036","0.767575312","0.818035607","0.872820159","0.817654865","0.763149891","0.756970928","0.787689903","0.840302721","0.75648181","0.715004402","0.727864437","0.801299368","0.818439522","0.725948462","0.703998786","0.736080918","0.803517164","0.804152556","0.711921906","0.685126144","0.713236351","0.762278902","0.795799645","0.753849041","0.704936074","0.705722064","0.724694699","0.746602611","0.762519125","0.758068997","0.704539968","0.699839211","0.700693171","0.7020801","0.731141767","0.703571891","0.734238181","0.705236558","0.716475072","0.721545269","0.722095524","55-21-0","NC(=O)C1=CC=CC=C1","InChI=1S/C7H7NO/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H2,8,9)
","c1ccc(cc1)C(=N)O"
"553-97-9","66.58242822","69.80540741","73.48829643","77.51107116","81.68061547","85.37960419","88.71689368","89.14196992","89.69945947","90.29431017","90.89534868","91.59298054","92.27229571","93.00740413","93.71859978","94.46427556","95.1942364","95.92473248","96.7016014","97.35775656","98.10257538","98.84152953","99.52308241","100.2724457","101.0274281","101.6540204","102.3148179","102.9701843","103.5981344","104.2577675","104.8331945","105.4228558","106.0469814","106.6157065","107.2029463","107.7833724","108.3372357","108.9195055","109.4480988","110.0187486","110.5697305","111.1111245","111.6420599","112.1963196","112.7328685","113.2631572","113.8182973","114.3355256","114.8663633","115.4060328","115.9405149","116.4637144","117.0071399","117.5616144","118.0731936","118.6108906","119.1640379","119.7014594","120.2695201","120.7957624","121.3530042","121.9156416","122.4617404","123.0435351","123.6056108","124.2414087","124.8653248","125.3650744","125.9776301","126.6263492","127.1859472","128.9629558","129.2339397","129.4424031","129.6532885","129.8786892","130.0967422","130.3343771","130.5625635","130.8012692","130.9947481","131.1973638","129.4753089","129.5659153","129.6757868","129.7582006","129.7634067","129.8014062","129.8363977","129.7678201","129.7366664","129.6656445","129.5556985","129.493944","129.4438635","129.3245903","129.2226346","129.1328887","129.0568191","128.9514861","553-97-9","CC1=CC(=O)C=CC1=O","InChI=1S/C7H6O2/c1-5-4-6(8)2-3-7(5)9/h2-4H,1H3
","CC1=CC(=O)C=CC1=O"
"554-14-3","72.96312972","78.70466226","83.41511373","87.25713502","89.55358651","90.78099007","90.89717384","90.35542389","89.31887916","87.71459213","83.51236511","79.0832349","74.85965784","70.83697455","67.03125058","63.42240022","59.98629481","56.74703565","53.67642925","50.76926817","48.02419155","45.43306988","42.98022297","40.66720704","38.48285776","36.42466424","34.47536186","32.63748951","30.90940716","29.27428357","27.73551632","26.28103746","24.92286796","23.6284584","22.4157869","21.27506558","20.19185931","19.17570448","18.21742207","17.31700928","16.46851354","15.66847769","14.91947852","14.2094081","13.54313219","12.91782882","12.32993739","11.7734459","11.24997975","10.76104232","10.30343966","9.872390417","9.465948678","9.089163805","8.732321959","8.400544584","8.085688972","7.799249222","7.520319672","7.265740244","7.026911554","6.806229714","6.597908755","6.40774402","6.226938047","6.066245855","5.909379986","5.768153182","5.637687434","5.521216735","5.408667747","5.309923763","5.219249382","5.135258225","5.060901282","4.992902493","4.932407115","4.883229171","4.832318874","4.79473568","4.760998485","4.729417991","4.707782829","4.690722684","4.676620192","4.667135902","4.662351018","4.659844255","4.663277462","4.671926155","4.67992905","4.696178322","4.714104243","4.73975749","4.764403961","4.790599438","4.815892435","4.838615554","4.862239631","4.885124647","554-14-3","CC1=CC=CS1","InChI=1S/C5H6S/c1-5-3-2-4-6-5/h2-4H,1H3
","Cc1cccs1"
"556-61-6","26.16559971","49.79309849","59.411309","68.756232","76.86436047","86.07463586","94.22109528","101.4013992","107.6676628","113.1118289","117.7873546","121.6739335","124.8384445","127.3923558","129.4001687","130.8333033","131.8133323","106.4267026","102.8782025","99.5358346","96.41650917","93.52350912","90.89856572","88.44368211","86.18067586","84.18015116","82.4098949","80.85780433","79.58739015","78.58469713","77.87071931","77.46396703","77.42503597","77.83423006","78.9338393","81.08810071","83.32085636","85.27489358","98.0003281","95.76686723","93.38442682","91.1828995","89.21376281","86.91062012","84.75041187","82.77155787","81.00675583","78.95889269","76.99572182","75.22721935","73.62118905","71.96836797","70.34619452","68.896965","67.37380062","65.86720839","64.46465703","63.07525971","61.70104225","60.4642521","59.25956081","58.00093762","56.87511628","55.86777053","54.72540425","53.7054303","52.80534547","51.82412018","50.93877868","50.13463902","49.29790884","48.56266289","47.88880994","47.15316327","46.51284177","45.95417475","45.3332989","44.78902882","44.31375397","43.84658802","43.36160028","42.9365211","42.56355474","42.23698065","41.87917335","41.5223896","41.20452119","40.92452396","40.87450899","40.64646386","40.40408863","40.16309509","39.94636715","39.75170288","39.57107766","39.40686244","39.25676661","39.11628356","38.98620483","38.86138913","556-61-6","CN=C=S","InChI=1S/C2H3NS/c1-3-2-4/h1H3
","CN=C=S"
"556-88-7","14.52628117","10.55815712","9.658601684","9.257623113","8.943171296","7.883166709","7.450209988","7.404963381","7.054525747","6.697708452","6.599730528","6.258598025","5.988071445","5.899246251","5.525114205","5.304406575","5.1148311","4.821245736","4.632034817","4.402401495","4.141833902","3.979949872","3.905887422","4.061653727","4.128919249","4.232535129","4.290599871","4.393788401","4.475168923","4.562664961","4.574229891","4.648646532","4.68867695","4.734751552","4.774347864","4.89265424","4.960800619","4.935276819","5.13616951","5.1798913","5.225517148","5.427664626","5.472231919","5.521469982","5.674589794","5.758585293","5.821509238","5.900836599","5.9742766","6.030276543","6.095005483","6.149871897","6.203639306","6.256817214","6.312633368","6.348240579","6.394082442","6.435747243","6.465800054","6.500638642","6.529782633","6.561569973","6.588688194","6.617936454","6.632727263","6.66215298","6.677828799","6.69372388","6.711630176","6.729393855","6.739592966","6.766097725","6.772868554","6.780146702","6.790894837","6.800897152","6.807604939","6.821109595","6.821961225","6.835273251","6.838424205","6.841490126","6.855558664","6.853560407","6.85843461","6.871231342","6.863787099","6.865816868","6.874736061","6.874337665","6.869607057","6.870829919","6.879968154","6.878405003","6.874993228","6.87492224","6.882779479","6.877925493","6.8761176","6.87715677","556-88-7","NC(N)=N[N+]([O-])=O","InChI=1S/CH4N4O2/c2-1(3)4-5(6)7/h(H4,2,3,4)
","C(=N)(N)NN(=O)=O"
"556-90-1","12.89121416","11.7757067","11.92991032","11.827094","12.18847124","12.61085986","12.93732084","8.565264596","7.813672664","7.192853045","6.895186077","6.68195548","6.570727569","6.782078202","7.291711817","7.993580523","8.858082807","9.774804732","10.5836706","10.61176408","11.19478034","9.40106004","9.331983801","9.245171916","9.092263553","8.961746185","8.86591132","8.687915886","8.553306913","8.48590034","8.314788929","8.184377274","8.110867436","8.015220533","7.880122022","7.797156626","7.808105047","7.865675203","7.682376028","7.56796472","7.545259115","7.620142791","7.637661728","7.581712908","7.50383481","7.428985442","7.375433037","7.316651366","7.26286349","7.199865798","7.148932305","7.079175259","7.017953644","6.977555101","6.929059208","6.882993438","6.834132575","6.786275111","6.742518393","6.703563106","6.673528924","6.644490203","6.613744777","6.580130972","6.550553581","6.527588187","6.506375994","6.488369846","6.473764313","6.463939199","6.451319863","6.440517917","6.431308485","6.422532419","6.416457446","6.41369417","6.411609678","6.410817922","6.410506761","6.410982896","6.412219694","6.414168893","6.41678481","6.419670262","6.422091254","6.424118453","6.426435335","6.429849537","6.434043174","6.438702059","6.444048372","6.450695411","6.457794161","6.465788947","6.47417198","6.483379175","6.493336119","6.503592148","6.514088017","6.524839788","556-90-1","NC1=NC(=O)CS1","InChI=1S/C3H4N2OS/c4-3-5-2(6)1-7-3/h1H2,(H2,4,5,6)
","C1C(=NC(=N)S1)O"
"557-22-2","107.5446223","105.4540054","103.7549049","102.0587342","100.3222479","98.46413239","96.57394266","94.61576659","92.46025474","90.31483581","88.10596578","85.86721137","83.57003217","81.28511582","79.03253806","56.14001228","54.94963383","53.74764011","52.54857397","51.37369604","50.26530635","49.16907061","48.13070905","47.09103611","46.11540316","45.15492238","44.21134115","43.31510755","42.44738496","41.58138919","40.73230838","39.94094075","39.1446128","38.37829007","37.62191753","36.90745688","36.2248708","35.53552125","34.91314756","34.28220039","33.64316883","33.04067408","32.47641145","31.93247287","31.40982286","30.90498363","30.40369988","29.93837836","29.49476976","29.07269909","28.671939","28.26902984","27.905461","27.5698045","27.25589779","26.94714446","26.67501152","26.4283034","26.21744344","26.02319201","25.86489655","25.74162675","25.64656735","25.59941471","25.5940212","25.64321583","25.75905748","26.00110721","26.31201373","26.66742449","27.00238116","27.26898027","27.63435072","27.98950593","28.28094245","28.61226922","28.90660698","29.20643317","29.5448558","29.91695938","30.37152845","30.65866419","31.02197275","31.35096477","31.71996737","32.75647399","33.07711908","33.59857462","33.88412221","34.10977477","34.44510943","35.50151229","35.61404112","35.81287931","36.10682044","36.41559546","36.55676823","36.77814142","49.53782448","49.28498002","557-22-2","C1CSSC1","InChI=1S/C3H6S2/c1-2-4-5-3-1/h1-3H2
","C1CSSC1"
